step,wraith_count,serpent_count,ritual_counter
1503,19987,34,3
1504,20001,34,3
1505,20013,34,3
1506,20030,34,3
1507,20052,34,3
1508,20063,34,3
1509,20076,34,3
1510,20094,34,3
1511,20105,34,3
1512,20116,34,3
1513,20132,34,3
1514,20146,34,3
1515,20156,34,3
1516,20177,34,3
1517,20192,34,3
1518,20206,34,3
1519,20221,34,3
1520,20240,34,3
1521,20247,34,3
1522,20261,34,3
1523,20279,34,3
1524,20295,34,3
1525,20305,34,3
1526,20319,34,3
1527,20335,34,3
1528,20350,34,3
1529,20358,34,3
1530,20371,34,3
1531,20385,34,3
1532,20399,34,3
1533,20424,34,3
1534,20435,34,3
1535,20447,34,3
1536,20458,34,3
1537,20473,34,3
1538,20487,34,3
1539,20515,34,3
1540,20529,34,3
1541,20546,34,3
1542,20557,34,3
1543,20569,34,3
1544,20584,34,3
1545,20599,34,3
1546,20611,34,3
1547,20628,34,3
1548,20637,34,3
1549,20646,34,3
1550,20660,34,3
1551,20677,34,3
1552,20691,34,3
1553,20705,34,3
1554,20725,34,3
1555,20750,34,3
1556,20767,35,3
1557,20776,35,3
1558,20795,35,3
1559,20806,35,3
1560,20817,35,3
1561,20827,35,3
1562,20845,35,3
1563,20857,35,3
1564,20875,35,3
1565,20890,35,3
1566,20901,35,3
1567,20916,35,3
1568,20928,35,3
1569,20944,35,3
1570,20963,35,3
1571,20980,35,3
1572,20996,35,3
1573,21006,35,3
1574,21025,35,3
1575,21035,35,3
1576,21049,35,3
1577,21068,35,3
1578,21086,35,3
1579,21095,35,3
1580,21105,35,3
1581,21112,35,3
1582,21130,35,3
1583,21142,35,3
1584,21158,35,3
1585,21176,35,3
1586,21191,35,3
1587,21208,35,3
1588,21219,35,3
1589,21237,35,3
1590,21252,35,3
1591,21268,35,3
1592,21282,35,3
1593,21294,35,3
1594,21313,35,3
1595,21325,36,3
1596,21333,36,3
1597,21348,36,3
1598,21367,36,3
1599,21382,36,3
1600,21403,36,3
1601,21418,36,3
1602,21437,36,3
1603,21457,36,3
1604,21468,37,3
1605,21483,37,3
1606,21497,37,3
1607,21511,37,3
1608,21527,37,3
1609,21542,37,3
1610,21556,37,3
1611,21566,37,3
1612,21581,37,3
1613,21592,37,3
1614,21602,37,3
1615,21622,37,3
1616,21639,37,3
1617,21653,37,3
1618,21669,37,3
1619,21680,37,3
1620,21693,37,3
1621,21710,37,3
1622,21731,37,3
1623,21756,37,3
1624,21773,37,3
1625,21784,37,3
1626,21798,37,3
1627,21809,37,3
1628,21821,37,3
1629,21845,37,3
1630,21861,37,3
1631,21878,37,3
1632,21887,37,3
1633,21901,37,3
1634,21915,37,3
1635,21927,37,3
1636,21938,37,3
1637,21957,37,3
1638,21974,37,3
1639,21987,37,3
1640,22006,37,3
1641,22028,37,3
1642,22041,37,3
1643,22056,37,3
1644,22075,37,3
1645,22089,37,3
1646,22106,37,3
1647,22117,37,3
1648,22128,37,3
1649,22138,37,3
1650,22147,37,3
1651,22163,37,3
1652,22172,37,3
1653,22186,37,3
1654,22213,37,3
1655,22223,37,3
1656,22235,37,3
1657,22253,37,3
1658,22268,37,3
1659,22282,37,3
1660,22300,37,3
1661,22309,37,3
1662,22323,37,3
1663,22334,37,3
1664,22351,37,3
1665,22369,37,3
1666,22376,37,3
1667,22388,37,3
1668,22407,37,3
1669,22422,37,3
1670,22441,37,3
1671,22457,37,3
1672,22478,37,3
1673,22489,37,3
1674,22508,37,3
1675,22530,37,3
1676,22540,37,3
1677,22557,37,3
1678,22572,37,3
1679,22590,37,3
1680,22607,37,3
1681,22620,37,3
1682,22635,37,3
1683,22651,37,3
1684,22670,37,3
1685,22686,37,3
1686,22708,37,3
1687,22731,37,3
1688,22737,37,3
1689,22751,37,3
1690,22769,37,3
1691,22783,37,3
1692,22796,37,3
1693,22808,37,3
1694,22832,37,3
1695,22846,37,3
1696,22868,37,3
1697,22884,37,3
1698,22900,37,3
1699,22918,37,3
1700,22930,37,3
1701,22945,37,3
1702,22960,37,3
1703,22970,37,3
1704,22982,37,3
1705,22992,37,3
1706,23004,37,3
1707,23019,37,3
1708,23043,37,3
1709,23055,37,3
1710,23063,37,3
1711,23074,37,3
1712,23086,37,3
1713,23098,37,3
1714,23112,37,3
1715,23124,37,3
1716,23139,37,3
1717,23165,37,3
1718,23178,37,3
1719,23190,37,3
1720,23205,37,3
1721,23221,37,3
1722,23235,37,3
1723,23250,37,3
1724,23269,37,3
1725,23284,37,3
1726,23297,37,3
1727,23311,37,3
1728,23327,37,3
1729,23339,37,3
1730,23352,37,3
1731,23368,37,3
1732,23380,37,3
1733,23391,37,3
1734,23405,37,3
1735,23431,37,3
1736,23444,37,3
1737,23464,37,3
1738,23475,37,3
1739,23491,37,3
1740,23506,37,3
1741,23522,37,3
1742,23539,37,3
1743,23552,37,3
1744,23573,37,3
1745,23586,37,3
1746,23602,37,3
1747,23618,37,3
1748,23639,37,3
1749,23654,37,3
1750,23671,37,3
1751,23687,37,3
1752,23709,37,3
1753,23730,37,3
1754,23746,37,3
1755,23762,37,3
1756,23778,37,3
1757,23791,37,3
1758,23808,37,3
1759,23825,37,3
1760,23839,37,3
1761,23853,37,3
1762,23873,37,3
1763,23889,37,3
1764,23903,37,3
1765,23916,37,3
1766,23934,37,3
1767,23949,37,3
1768,23965,37,3
1769,23976,37,3
1770,23990,37,3
1771,24000,37,3
1772,24015,37,3
1773,24031,37,3
1774,24046,37,3
1775,24060,37,3
1776,24073,37,3
1777,24088,37,3
1778,24094,37,3
1779,24112,37,3
1780,24128,37,3
1781,24144,37,3
1782,24150,37,3
1783,24166,37,3
1784,24177,37,3
1785,24187,37,3
1786,24211,37,3
1787,24225,37,3
1788,24244,37,3
1789,24257,37,3
1790,24270,37,3
1791,24289,37,3
1792,24303,37,3
1793,24308,37,3
1794,24321,37,3
1795,24334,37,3
1796,24345,37,3
1797,24359,37,3
1798,24368,37,3
1799,24386,37,3
1800,24406,37,3
1801,24423,37,3
1802,24437,37,3
1803,24450,37,3
1804,24466,37,3
1805,24478,37,3
1806,24490,37,3
1807,24505,37,3
1808,24517,37,3
1809,24531,37,3
1810,24538,37,3
1811,24550,37,3
1812,24564,37,3
1813,24581,37,3
1814,24597,37,3
1815,24610,37,3
1816,24624,38,3
1817,24634,39,3
1818,24648,39,3
1819,24663,39,3
1820,24676,39,3
1821,24691,39,3
1822,24702,39,3
1823,24720,39,3
1824,24735,39,3
1825,24745,39,3
1826,24759,39,3
1827,24783,39,3
1828,24799,39,3
1829,24806,39,3
1830,24819,39,3
1831,24834,39,3
1832,24851,39,3
1833,24865,39,3
1834,24887,39,3
1835,24912,39,3
1836,24926,39,3
1837,24948,39,3
1838,24962,39,3
1839,24975,39,3
1840,24993,39,3
1841,25001,39,3
1842,25018,39,3
1843,25029,39,3
1844,25047,39,3
1845,25059,39,3
1846,25077,39,3
1847,25088,39,3
1848,25096,39,3
1849,25108,39,3
1850,25126,39,3
1851,25143,39,3
1852,25153,39,3
1853,25169,39,3
1854,25184,39,3
1855,25202,39,3
1856,25226,39,3
1857,25236,39,3
1858,25254,39,3
1859,25270,39,3
1860,25274,39,3
1861,25282,39,3
1862,25300,39,3
1863,25315,39,3
1864,25336,39,3
1865,25365,39,3
1866,25373,39,3
1867,25385,39,3
1868,25408,39,3
1869,25426,39,3
1870,25440,39,3
1871,25453,39,3
1872,25470,39,3
1873,25477,39,3
1874,25491,39,3
1875,25511,39,3
1876,25530,39,3
1877,25544,39,3
1878,25564,39,3
1879,25580,39,3
1880,25595,39,3
1881,25610,39,3
1882,25625,39,3
1883,25639,39,3
1884,25652,39,3
1885,25661,39,3
1886,25671,39,3
1887,25683,39,3
1888,25701,39,3
1889,25717,39,3
1890,25738,39,3
1891,25749,39,3
1892,25764,39,3
1893,25775,39,3
1894,25784,39,3
1895,25809,39,3
1896,25827,39,3
1897,25839,39,3
1898,25850,39,3
1899,25861,40,3
1900,25880,40,3
1901,25893,40,3
1902,25904,40,3
1903,25923,40,3
1904,25934,41,3
1905,25950,41,3
1906,25970,41,3
1907,25985,41,3
1908,26000,41,3
1909,26009,41,3
1910,26019,41,3
1911,26031,42,3
1912,26042,42,3
1913,26057,42,3
1914,26072,42,3
1915,26082,42,3
1916,26090,42,3
1917,26112,42,3
1918,26128,42,3
1919,26143,42,3
1920,26160,42,3
1921,26178,42,3
1922,26188,42,3
1923,26210,42,3
1924,26225,42,3
1925,26239,42,3
1926,26257,42,3
1927,26272,42,3
1928,26288,42,3
1929,26305,42,3
1930,26321,42,3
1931,26339,42,3
1932,26357,42,3
1933,26376,42,3
1934,26394,42,3
1935,26414,42,3
1936,26431,42,3
1937,26446,42,3
1938,26456,42,3
1939,26479,42,3
1940,26489,42,3
1941,26503,42,3
1942,26522,42,3
1943,26533,42,3
1944,26543,42,3
1945,26559,42,3
1946,26574,42,3
1947,26585,42,3
1948,26598,42,3
1949,26615,42,3
1950,26629,42,3
1951,26647,42,3
1952,26661,42,3
1953,26672,42,3
1954,26689,42,3
1955,26708,42,3
1956,26721,42,3
1957,26735,42,3
1958,26749,42,3
1959,26761,42,3
1960,26771,42,3
1961,26788,42,3
1962,26806,42,3
1963,26821,42,3
1964,26845,42,3
1965,26854,42,3
1966,26865,42,3
1967,26881,42,3
1968,26897,42,3
1969,26909,42,3
1970,26924,42,3
1971,26936,42,3
1972,26951,42,3
1973,26967,42,3
1974,26989,42,3
1975,27002,42,3
1976,27015,42,3
1977,27020,42,3
1978,27038,42,3
1979,27057,42,3
1980,27068,42,3
1981,27084,42,3
1982,27102,42,3
1983,27114,42,3
1984,27130,42,3
1985,27143,42,3
1986,27157,42,3
1987,27171,42,3
1988,27182,42,3
1989,27201,42,3
1990,27211,42,3
1991,27226,42,3
1992,27244,42,3
1993,27251,42,3
1994,27265,42,3
1995,27280,42,3
1996,27293,42,3
1997,27303,42,3
1998,27313,42,3
1999,27324,42,3
2000,25973,42,4
2001,25986,42,4
2002,26001,42,4
2003,26014,42,4
2004,26023,42,4
2005,26037,42,4
2006,26051,43,4
2007,26074,43,4
2008,26086,43,4
2009,26098,43,4
2010,26108,43,4
2011,26117,43,4
2012,26130,43,4
2013,26147,43,4
2014,26156,43,4
2015,26173,43,4
2016,26186,43,4
2017,26191,43,4
2018,26206,44,4
2019,26219,44,4
2020,26236,44,4
2021,26245,44,4
2022,26266,44,4
2023,26281,44,4
2024,26292,44,4
2025,26311,44,4
2026,26326,44,4
2027,26341,44,4
2028,26354,44,4
2029,26371,44,4
2030,26381,44,4
2031,26401,44,4
2032,26413,44,4
2033,26429,44,4
2034,26443,45,4
2035,26453,45,4
2036,26470,45,4
2037,26478,45,4
2038,26495,45,4
2039,26516,45,4
2040,26530,45,4
2041,26543,45,4
2042,26563,45,4
2043,26574,45,4
2044,26589,45,4
2045,26611,45,4
2046,26622,45,4
2047,26642,45,4
2048,26658,45,4
2049,26667,45,4
2050,26677,45,4
2051,26692,45,4
2052,26711,45,4
2053,26730,45,4
2054,26742,45,4
2055,26764,45,4
2056,26781,45,4
2057,26790,45,4
2058,26806,45,4
2059,26819,45,4
2060,26834,45,4
2061,26854,45,4
2062,26871,45,4
2063,26889,45,4
2064,26906,45,4
2065,26927,45,4
2066,26939,45,4
2067,26950,45,4
2068,26972,45,4
2069,26988,45,4
2070,27004,45,4
2071,27017,45,4
2072,27037,45,4
2073,27062,45,4
2074,27073,45,4
2075,27092,45,4
2076,27103,45,4
2077,27119,45,4
2078,27139,45,4
2079,27149,45,4
2080,27161,45,4
2081,27174,45,4
2082,27184,45,4
2083,27196,45,4
2084,27214,45,4
2085,27227,45,4
2086,27249,45,4
2087,27267,45,4
2088,27277,45,4
2089,27287,45,4
2090,27305,45,4
2091,27319,45,4
2092,27336,45,4
2093,27351,45,4
2094,27361,45,4
2095,27373,45,4
2096,27385,45,4
2097,27404,45,4
2098,27423,45,4
2099,27439,45,4
2100,27459,45,4
2101,27475,45,4
2102,27486,45,4
2103,27496,45,4
2104,27514,45,4
2105,27531,45,4
2106,27550,45,4
2107,27569,45,4
2108,27586,45,4
2109,27599,45,4
2110,27611,45,4
2111,27626,45,4
2112,27638,45,4
2113,27655,45,4
2114,27663,45,4
2115,27674,45,4
2116,27687,45,4
2117,27699,45,4
2118,27711,45,4
2119,27724,45,4
2120,27747,45,4
2121,27764,45,4
2122,27780,45,4
2123,27789,45,4
2124,27809,45,4
2125,27824,45,4
2126,27834,45,4
2127,27854,45,4
2128,27868,45,4
2129,27886,45,4
2130,27903,45,4
2131,27919,45,4
2132,27931,45,4
2133,27944,45,4
2134,27959,45,4
2135,27979,45,4
2136,27994,45,4
2137,28009,45,4
2138,28031,45,4
2139,28045,45,4
2140,28065,45,4
2141,28080,45,4
2142,28096,45,4
2143,28111,45,4
2144,28129,45,4
2145,28139,45,4
2146,28153,45,4
2147,28167,45,4
2148,28187,45,4
2149,28199,45,4
2150,28214,45,4
2151,28227,45,4
2152,28244,45,4
2153,28258,45,4
2154,28268,45,4
2155,28284,45,4
2156,28299,45,4
2157,28323,45,4
2158,28341,45,4
2159,28361,45,4
2160,28386,45,4
2161,28400,46,4
2162,28413,46,4
2163,28424,46,4
2164,28433,46,4
2165,28446,46,4
2166,28462,46,4
2167,28481,46,4
2168,28500,46,4
2169,28511,47,4
2170,28528,47,4
2171,28537,47,4
2172,28550,47,4
2173,28569,47,4
2174,28580,47,4
2175,28608,47,4
2176,28622,47,4
2177,28638,47,4
2178,28656,47,4
2179,28668,47,4
2180,28686,47,4
2181,28699,47,4
2182,28713,47,4
2183,28730,47,4
2184,28741,47,4
2185,28747,47,4
2186,28761,47,4
2187,28782,47,4
2188,28801,47,4
2189,28814,47,4
2190,28824,47,4
2191,28837,47,4
2192,28855,47,4
2193,28871,47,4
2194,28887,47,4
2195,28901,47,4
2196,28916,47,4
2197,28933,47,4
2198,28951,47,4
2199,28962,47,4
2200,28974,47,4
2201,28980,47,4
2202,28989,47,4
2203,29003,47,4
2204,29019,47,4
2205,29034,47,4
2206,29042,48,4
2207,29058,48,4
2208,29080,48,4
2209,29096,48,4
2210,29107,48,4
2211,29123,48,4
2212,29134,48,4
2213,29152,48,4
2214,29169,48,4
2215,29183,48,4
2216,29198,48,4
2217,29214,48,4
2218,29228,48,4
2219,29239,48,4
2220,29251,48,4
2221,29267,48,4
2222,29283,48,4
2223,29294,48,4
2224,29310,48,4
2225,29321,48,4
2226,29328,48,4
2227,29340,48,4
2228,29360,48,4
2229,29371,48,4
2230,29384,48,4
2231,29399,48,4
2232,29416,48,4
2233,29430,48,4
2234,29447,48,4
2235,29460,48,4
2236,29478,48,4
2237,29493,48,4
2238,29511,48,4
2239,29527,48,4
2240,29549,48,4
2241,29556,48,4
2242,29574,48,4
2243,29586,48,4
2244,29599,48,4
2245,29611,48,4
2246,29624,48,4
2247,29644,48,4
2248,29658,48,4
2249,29667,48,4
2250,29680,48,4
2251,29695,48,4
2252,29715,48,4
2253,29743,48,4
2254,29758,48,4
2255,29775,48,4
2256,29786,48,4
2257,29795,48,4
2258,29811,48,4
2259,29829,48,4
2260,29841,48,4
2261,29849,48,4
2262,29861,48,4
2263,29880,48,4
2264,29894,48,4
2265,29908,48,4
2266,29919,48,4
2267,29934,48,4
2268,29955,48,4
2269,29965,48,4
2270,29979,48,4
2271,29993,48,4
2272,30008,48,4
2273,30019,48,4
2274,30032,48,4
2275,30045,48,4
2276,30057,48,4
2277,30074,48,4
2278,30093,48,4
2279,30118,48,4
2280,30137,48,4
2281,30149,48,4
2282,30162,48,4
2283,30186,48,4
2284,30210,48,4
2285,30235,48,4
2286,30249,48,4
2287,30270,48,4
2288,30282,48,4
2289,30290,48,4
2290,30310,48,4
2291,30327,48,4
2292,30341,48,4
2293,30357,48,4
2294,30374,48,4
2295,30389,48,4
2296,30404,48,4
2297,30426,48,4
2298,30444,48,4
2299,30458,48,4
2300,30469,48,4
2301,30484,48,4
2302,30497,48,4
2303,30504,48,4
2304,30514,48,4
2305,30532,48,4
2306,30550,48,4
2307,30563,48,4
2308,30578,48,4
2309,30596,48,4
2310,30606,48,4
2311,30622,48,4
2312,30631,48,4
2313,30643,48,4
2314,30661,48,4
2315,30669,48,4
2316,30683,48,4
2317,30696,48,4
2318,30714,48,4
2319,30726,48,4
2320,30742,48,4
2321,30765,48,4
2322,30784,48,4
2323,30800,48,4
2324,30814,48,4
2325,30831,48,4
2326,30846,48,4
2327,30858,48,4
2328,30874,48,4
2329,30884,48,4
2330,30895,48,4
2331,30910,48,4
2332,30923,48,4
2333,30936,48,4
2334,30948,48,4
2335,30962,48,4
2336,30971,48,4
2337,30984,48,4
2338,31001,48,4
2339,31012,48,4
2340,31032,48,4
2341,31052,48,4
2342,31064,48,4
2343,31072,48,4
2344,31093,48,4
2345,31103,48,4
2346,31120,48,4
2347,31142,48,4
2348,31157,48,4
2349,31174,48,4
2350,31192,48,4
2351,31208,48,4
2352,31224,48,4
2353,31234,48,4
2354,31254,48,4
2355,31273,48,4
2356,31287,48,4
2357,31307,48,4
2358,31329,48,4
2359,31346,48,4
2360,31359,48,4
2361,31370,48,4
2362,31388,48,4
2363,31402,48,4
2364,31424,48,4
2365,31440,48,4
2366,31449,48,4
2367,31464,48,4
2368,31482,48,4
2369,31495,48,4
2370,31506,48,4
2371,31529,48,4
2372,31545,48,4
2373,31556,48,4
2374,31575,48,4
2375,31596,48,4
2376,31608,48,4
2377,31625,48,4
2378,31630,48,4
2379,31645,48,4
2380,31658,48,4
2381,31674,48,4
2382,31687,48,4
2383,31696,48,4
2384,31711,48,4
2385,31727,48,4
2386,31739,48,4
2387,31756,48,4
2388,31773,48,4
2389,31794,48,4
2390,31807,48,4
2391,31825,48,4
2392,31842,48,4
2393,31857,48,4
2394,31870,48,4
2395,31887,48,4
2396,31905,48,4
2397,31921,48,4
2398,31943,48,4
2399,31958,48,4
2400,31969,48,4
2401,31977,48,4
2402,31998,48,4
2403,32012,48,4
2404,32026,48,4
2405,32046,48,4
2406,32066,49,4
2407,32079,49,4
2408,32093,49,4
2409,32109,49,4
2410,32124,49,4
2411,32141,49,4
2412,32153,49,4
2413,32164,49,4
2414,32179,49,4
2415,32196,49,4
2416,32213,49,4
2417,32220,49,4
2418,32238,49,4
2419,32254,49,4
2420,32274,49,4
2421,32289,49,4
2422,32299,49,4
2423,32316,49,4
2424,32331,49,4
2425,32345,49,4
2426,32364,49,4
2427,32379,49,4
2428,32386,49,4
2429,32396,49,4
2430,32412,49,4
2431,32435,49,4
2432,32443,49,4
2433,32452,49,4
2434,32473,49,4
2435,32486,49,4
2436,32497,49,4
2437,32515,49,4
2438,32528,49,4
2439,32547,49,4
2440,32563,49,4
2441,32576,49,4
2442,32595,49,4
2443,32606,49,4
2444,32618,49,4
2445,32634,49,4
2446,32646,49,4
2447,32659,49,4
2448,32675,49,4
2449,32687,49,4
2450,32698,49,4
2451,32708,49,4
2452,32723,49,4
2453,32732,49,4
2454,32752,49,4
2455,32769,49,4
2456,32790,49,4
2457,32805,49,4
2458,32817,49,4
2459,32831,49,4
2460,32842,49,4
2461,32855,49,4
2462,32879,49,4
2463,32895,49,4
2464,32909,49,4
2465,32922,49,4
2466,32933,49,4
2467,32945,49,4
2468,32962,49,4
2469,32981,49,4
2470,32991,49,4
2471,33009,49,4
2472,33021,49,4
2473,33038,49,4
2474,33047,49,4
2475,33059,49,4
2476,33070,49,4
2477,33079,49,4
2478,33094,49,4
2479,33102,49,4
2480,33116,49,4
2481,33137,49,4
2482,33147,49,4
2483,33161,49,4
2484,33179,49,4
2485,33196,49,4
2486,33213,49,4
2487,33227,49,4
2488,33236,49,4
2489,33258,49,4
2490,33268,49,4
2491,33288,49,4
2492,33306,49,4
2493,33325,49,4
2494,33337,49,4
2495,33354,49,4
2496,33376,49,4
2497,33385,49,4
2498,33396,49,4
2499,33408,49,4
2500,31749,49,5
2501,31766,49,5
2502,31779,49,5
2503,31794,49,5
2504,31816,49,5
2505,31825,49,5
2506,31836,49,5
2507,31856,49,5
2508,31872,49,5
2509,31888,49,5
2510,31903,49,5
2511,31922,49,5
2512,31938,49,5
2513,31944,49,5
2514,31955,49,5
2515,31964,49,5
2516,31988,49,5
2517,31999,49,5
2518,32016,49,5
2519,32029,49,5
2520,32042,49,5
2521,32052,49,5
2522,32068,49,5
2523,32082,49,5
2524,32094,49,5
2525,32107,49,5
2526,32119,49,5
2527,32135,49,5
2528,32160,49,5
2529,32173,49,5
2530,32194,49,5
2531,32211,49,5
2532,32223,49,5
2533,32236,49,5
2534,32253,49,5
2535,32263,49,5
2536,32280,49,5
2537,32299,49,5
2538,32308,49,5
2539,32324,49,5
2540,32341,49,5
2541,32351,49,5
2542,32360,49,5
2543,32369,49,5
2544,32380,49,5
2545,32394,49,5
2546,32413,49,5
2547,32429,49,5
2548,32454,49,5
2549,32466,49,5
2550,32484,49,5
2551,32495,49,5
2552,32511,49,5
2553,32524,49,5
2554,32540,49,5
2555,32556,49,5
2556,32568,49,5
2557,32590,49,5
2558,32603,49,5
2559,32625,49,5
2560,32642,49,5
2561,32657,49,5
2562,32665,49,5
2563,32680,49,5
2564,32697,49,5
2565,32717,49,5
2566,32729,49,5
2567,32741,49,5
2568,32764,49,5
2569,32781,49,5
2570,32788,49,5
2571,32795,49,5
2572,32805,49,5
2573,32819,49,5
2574,32830,49,5
2575,32850,49,5
2576,32861,49,5
2577,32872,49,5
2578,32885,49,5
2579,32900,49,5
2580,32915,49,5
2581,32933,49,5
2582,32943,49,5
2583,32962,49,5
2584,32974,49,5
2585,32985,49,5
2586,32997,49,5
2587,33014,49,5
2588,33024,49,5
2589,33041,49,5
2590,33053,49,5
2591,33063,49,5
2592,33075,49,5
2593,33091,49,5
2594,33107,49,5
2595,33124,49,5
2596,33138,49,5
2597,33155,49,5
2598,33167,49,5
2599,33183,49,5
2600,33201,50,5
2601,33216,50,5
2602,33226,50,5
2603,33243,50,5
2604,33257,50,5
2605,33271,50,5
2606,33288,50,5
2607,33306,50,5
2608,33324,50,5
2609,33336,50,5
2610,33345,50,5
2611,33358,50,5
2612,33369,50,5
2613,33381,50,5
2614,33400,50,5
2615,33420,50,5
2616,33436,50,5
2617,33456,50,5
2618,33466,51,5
2619,33486,51,5
2620,33496,51,5
2621,33511,51,5
2622,33528,51,5
2623,33544,51,5
2624,33557,51,5
2625,33572,51,5
2626,33591,51,5
2627,33605,51,5
2628,33619,51,5
2629,33630,51,5
2630,33651,51,5
2631,33671,51,5
2632,33687,51,5
2633,33698,51,5
2634,33714,51,5
2635,33726,51,5
2636,33749,51,5
2637,33764,51,5
2638,33790,51,5
2639,33807,51,5
2640,33818,51,5
2641,33832,51,5
2642,33846,51,5
2643,33862,51,5
2644,33876,51,5
2645,33886,51,5
2646,33901,51,5
2647,33914,51,5
2648,33933,51,5
2649,33947,51,5
2650,33966,51,5
2651,33979,51,5
2652,33997,51,5
2653,34021,51,5
2654,34036,51,5
2655,34048,51,5
2656,34063,51,5
2657,34079,51,5
2658,34089,51,5
2659,34102,51,5
2660,34116,51,5
2661,34131,51,5
2662,34152,51,5
2663,34164,51,5
2664,34174,51,5
2665,34193,51,5
2666,34212,51,5
2667,34233,51,5
2668,34246,51,5
2669,34265,51,5
2670,34278,51,5
2671,34289,51,5
2672,34306,51,5
2673,34326,52,5
2674,34337,52,5
2675,34357,52,5
2676,34375,53,5
2677,34394,53,5
2678,34410,53,5
2679,34432,53,5
2680,34447,53,5
2681,34462,53,5
2682,34472,53,5
2683,34483,53,5
2684,34497,53,5
2685,34515,53,5
2686,34527,53,5
2687,34539,53,5
2688,34556,53,5
2689,34566,53,5
2690,34577,53,5
2691,34587,53,5
2692,34601,53,5
2693,34620,53,5
2694,34639,53,5
2695,34654,53,5
2696,34676,53,5
2697,34698,53,5
2698,34718,53,5
2699,34736,53,5
2700,34751,53,5
2701,34766,53,5
2702,34779,53,5
2703,34801,53,5
2704,34817,53,5
2705,34834,53,5
2706,34848,53,5
2707,34856,53,5
2708,34874,53,5
2709,34878,53,5
2710,34897,53,5
2711,34906,53,5
2712,34927,53,5
2713,34942,53,5
2714,34955,53,5
2715,34973,53,5
2716,34989,54,5
2717,35005,54,5
2718,35018,54,5
2719,35033,54,5
2720,35042,54,5
2721,35062,54,5
2722,35076,54,5
2723,35088,54,5
2724,35101,54,5
2725,35119,54,5
2726,35132,54,5
2727,35148,54,5
2728,35161,54,5
2729,35178,54,5
2730,35194,54,5
2731,35202,54,5
2732,35212,54,5
2733,35223,54,5
2734,35242,54,5
2735,35257,54,5
2736,35267,54,5
2737,35279,55,5
2738,35289,55,5
2739,35306,55,5
2740,35314,55,5
2741,35321,55,5
2742,35329,55,5
2743,35339,55,5
2744,35356,55,5
2745,35364,55,5
2746,35382,55,5
2747,35396,55,5
2748,35413,55,5
2749,35426,55,5
2750,35438,55,5
2751,35446,55,5
2752,35458,55,5
2753,35476,55,5
2754,35490,55,5
2755,35503,55,5
2756,35520,55,5
2757,35532,55,5
2758,35546,55,5
2759,35566,55,5
2760,35590,55,5
2761,35604,55,5
2762,35621,55,5
2763,35638,55,5
2764,35650,55,5
2765,35657,55,5
2766,35671,55,5
2767,35695,55,5
2768,35706,55,5
2769,35723,55,5
2770,35737,55,5
2771,35752,55,5
2772,35766,55,5
2773,35787,55,5
2774,35810,55,5
2775,35828,55,5
2776,35848,55,5
2777,35856,55,5
2778,35873,55,5
2779,35890,55,5
2780,35901,55,5
2781,35919,55,5
2782,35933,55,5
